Iteration,beta1_1011,beta1_1112,beta1_1213,beta1_1314,beta1_1415,beta1_1516,beta1_1617,beta1_1718,beta1_1819,beta1_1920,beta2_1011,beta2_1112,beta2_1213,beta2_1314,beta2_1415,beta2_1516,beta2_1617,beta2_1718,beta2_1819,beta2_1920,eta1_1011,eta1_1112,eta1_1213,eta1_1314,eta1_1415,eta1_1516,eta1_1617,eta1_1718,eta1_1819,eta1_1920,eta2_1011,eta2_1112,eta2_1213,eta2_1314,eta2_1415,eta2_1516,eta2_1617,eta2_1718,eta2_1819,eta2_1920,alpha1,gamma1,alpha2,gamma2,pi_<6m,pi_6-12m,pi_1,pi_2-4,pi_5-17,pi_18-49,pi_50-64,pi_65-74,pi_75+,lh1_<6m,lh1_6-12m,lh1_1,lh1_2-4,lh1_5-17,lh1_18-49,lh1_50-64,lh1_65-74,lh1_75+,lh2_<6m,lh2_6-12m,lh2_1,lh2_2-4,lh2_5-17,lh2_18-49,lh2_50-64,lh2_65-74,lh2_75+,kappa1_0-4,kappa1_5-14,kappa1_15-64,kappa1_65+,kappa2_0-4,kappa2_5-14,kappa2_15-64,kappa2_65+,lromega1,lrpsi1,delta1,sigma1,theta1,lromega2,lrpsi2,delta2,sigma2,theta2,Loglik,Accepted,Season
0,1.92210859285224,2.81889061804284,2.27531826689942,2.75685532532101,2.72404787989591,2.26749681113799,2.42635481933213,2.46405695259905,2.4718738262752,1.98848226543891,1.75504483264427,1.62556255107237,1.46047273217329,1.21989650158036,1.59601672716243,1.69814805364149,1.82015956520876,1.52199775073762,1.98343824566268,1.72181738767143,-19.4992896854911,-3.90620523044605,-7.48919618108052,-6.56712911517028,-5.68520325915981,-5.9409340419739,-10.3416877403349,-9.30631955612134,-6.09842975413514,-15.8920572387512,-13.1528066117374,-18.3020402190955,-25.1728527978618,-25.4954415398442,-16.5864119008847,-15.9349220889433,-17.0896852393596,-20.5035811152014,-14.3306353112111,-17.6002680938705,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15421959533646,-2.47131973942152,-2.57259552677084,-3.0231788104267,-4.00862491193381,-4.00929208975219,-3.34686114298366,-2.70979154187284,-2.15265811317548,-1.1789520728559,-1.81213768542393,-2.24676978440391,-2.907004224991,-5.00086611022581,-5.02800336127298,-3.95687645491811,-3.39433236067577,-2.65996354757858,0.0650286016823419,0.0156630442961388,0.0433982803387824,0.0207728544279046,0.0289558609541865,0.00633129052584642,0.0120600371812362,0.00686410313543786,-3,-3.000000000034861,1.00000034633551,1.000000444365,1.00000019240689,-3.0000000000067315,-2.9999999999436806,0.10121783192527276,1.00000015913456,0.999999699759967,NA,NA,All
50,1.92210859285224,2.8113659893273,2.26455910280395,2.76639662445436,2.72100459326739,2.28587754924983,2.40395956160782,2.45480293854331,2.46805061594602,1.98848226543891,1.75504483264427,1.62680945829353,1.44336933426265,1.22575611599129,1.57761826995232,1.69655545789667,1.82920822657123,1.5045686801559,1.96206276647879,1.72181738767143,-19.4992896854911,-3.91253816120776,-7.47980367871938,-6.60176109182463,-5.68159540290048,-6.02071038774934,-10.3327124535847,-9.30111881846472,-6.03891036267558,-15.8920572387512,-13.1528066117374,-18.3192603727815,-25.188707597069,-25.4851846615498,-16.6604060054831,-15.9577013404712,-17.109990415157,-20.4876195702807,-14.4251460442575,-17.6002680938705,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15108943710262,-2.47229725302801,-2.57120325197808,-3.02707266914954,-4.00399833048586,-4.01160038997245,-3.34300452164639,-2.70897612900016,-2.15172900841605,-1.17545342055311,-1.8030252793732,-2.25243547806481,-2.90529152870257,-4.99683450778001,-5.028377044379,-3.96258515229402,-3.39646062497702,-2.65873703483663,0.0662349075425212,0.0149307272428533,0.0452578165504559,0.0212022986223985,0.0310470617008444,0.00680634754487507,0.0111886180511615,0.00618497795584793,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.127400517886742,1.00000015913456,0.999999699759967,-11177.0695333408,0,19/20
100,1.93333850146965,2.82290150000272,2.29312063577458,2.79758198294597,2.71047657965317,2.26088862832576,2.40898373248291,2.45850667312896,2.4644280781114,1.9822567598079,1.78083249531448,1.6105647110283,1.45076292744416,1.20289948402428,1.57818618170702,1.68979147373824,1.82601427102277,1.533479782251,1.98643928403091,1.70043842295079,-19.6619697326073,-3.89741946472309,-7.40377756372569,-6.50064454813948,-5.60112389461297,-6.09025777896103,-10.3579039168469,-9.13649861725376,-6.08627954328489,-15.8249948545258,-13.0810812056996,-18.4027832831282,-25.1858170453046,-25.3928127918928,-16.672668879157,-16.0025676460999,-17.2123684193337,-20.4480284950671,-14.3474237949999,-17.6278271280164,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15108943710262,-2.47229725302801,-2.57120325197808,-3.02707266914954,-4.00399833048586,-4.01160038997245,-3.34300452164639,-2.70897612900016,-2.15172900841605,-1.17545342055311,-1.8030252793732,-2.25243547806481,-2.90529152870257,-4.99683450778001,-5.028377044379,-3.96258515229402,-3.39646062497702,-2.65873703483663,0.0662349075425212,0.0149307272428533,0.0452578165504559,0.0212022986223985,0.0310470617008444,0.00680634754487507,0.0111886180511615,0.00618497795584793,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.127400517886742,1.00000015913456,0.999999699759967,-11176.4217799433,1,19/20
150,1.94635215771696,2.82774706795885,2.26952288913838,2.79662705415353,2.7189538467532,2.27449358628794,2.40898373248291,2.44631143318583,2.46851820521859,2.00423968596412,1.76287066667043,1.61188032034318,1.4432951811669,1.21217056394575,1.57516914101778,1.66390539789107,1.82601427102277,1.54704031751337,1.96578362625928,1.70424053120585,-19.6510800097925,-3.86898546080974,-7.36381960312978,-6.47958571023996,-5.62233367396949,-5.97915076652575,-10.3579039168469,-9.23847774497289,-5.9943194080909,-15.8335576286974,-13.0131332413097,-18.3319410920054,-25.1510209486393,-25.4210876327232,-16.6997567275361,-15.9709782918901,-17.2123684193337,-20.417793896211,-14.3860843730943,-17.527138192545,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.14718422626131,-2.46860274704916,-2.57447522676251,-3.02252209258182,-4.01297614588302,-4.00653969998374,-3.33149823396258,-2.70054361796872,-2.14768393565466,-1.15727667096395,-1.80355739095683,-2.23987157714456,-2.91971820248414,-4.99680041291884,-5.02569467909209,-3.9610562216156,-3.39709692860609,-2.66129536354397,0.0646006653102391,0.0171500805570702,0.0443309149534637,0.0203210234137131,0.0267709288830904,0.00675277783649552,0.012271985872722,0.00607466948304674,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.239188958390655,1.00000015913456,0.999999699759967,-11181.5434594475,0,19/20
200,1.93305769434765,2.83316629556416,2.2894402251491,2.81523559181038,2.7189538467532,2.2865797045514,2.4396370914024,2.46743867279256,2.49038197259414,1.98836942817525,1.75634944064365,1.59435304283624,1.42489004066579,1.21212413401016,1.57516914101778,1.68092133059113,1.82748386790648,1.50384168661825,1.99863511434127,1.72631189167251,-19.619453571977,-3.83654596885683,-7.18350581309848,-6.45830303613417,-5.62233367396949,-5.94277970439105,-10.3176321356023,-9.32058703886107,-6.02816601251291,-15.7811369456566,-13.0536565562378,-18.2884330180156,-25.329037770148,-25.457437476689,-16.6997567275361,-15.9515875514947,-17.2194873136707,-20.3261594099213,-14.241435044517,-17.6216157233562,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15067624506889,-2.45845544024933,-2.56844523035443,-3.01955421074259,-4.00620091250642,-4.00983400570949,-3.33272456367247,-2.69603282533942,-2.14145303271172,-1.14827253766723,-1.81500519299489,-2.23085110825554,-2.91036597768558,-5.01226571733122,-5.0249336061458,-3.95155353535475,-3.38845757195117,-2.66245338660635,0.0634020940282906,0.0155420951201748,0.0446157564276354,0.0200255903516323,0.0292900394559879,0.00843695220520587,0.0157628307909168,0.00528147369104927,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.0934085336840577,1.00000015913456,0.999999699759967,-11182.4986251607,0,19/20
250,1.93757685907269,2.8359802155423,2.2651578664906,2.87824519717785,2.71582695853799,2.23890676919923,2.42835631668966,2.46579003524478,2.45893109161068,2.00971365185098,1.79155597826606,1.60770503111226,1.41937697983868,1.23705199364158,1.58480400192674,1.70150986115282,1.83616726720434,1.51105322007493,1.98407167462426,1.72099132256761,-19.5937350269721,-3.79803331548868,-7.23879086135725,-6.28056964400705,-5.62137985305696,-5.94230409735832,-10.3387729944101,-9.38011909389314,-6.14728141931244,-15.79055271048,-12.9777431311424,-18.2461826290345,-25.2872429521842,-25.4658340561905,-16.6612272028854,-15.9674744415763,-17.2846526699357,-20.2836956541257,-14.2557187531755,-17.6055664123405,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.14292124007611,-2.45957900193697,-2.56397622345759,-3.01302031184121,-4.01609352759691,-4.00747721753692,-3.31579263370059,-2.68609163283505,-2.12356268739592,-1.14928992863458,-1.82337014935996,-2.22371389592263,-2.91541347490814,-5.00989765853751,-5.0209011985136,-3.9517586391411,-3.37927689918237,-2.6523959610953,0.0641466660033521,0.017202245246408,0.0444058021795024,0.0190318242213593,0.0272934652872712,0.00712249846562697,0.0151113833556366,0.00711774025759478,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0,1.00000015913456,0.999999699759967,-11191.7286442079,0,18/19
300,1.90221684656414,2.84259982722302,2.29313867559369,2.83341978900545,2.70614280531412,2.2881395531749,2.43345744550139,2.45273569703856,2.4541678147135,2.0106721865847,1.80232314379671,1.63008657450433,1.41501516761118,1.21703321691998,1.58215011763991,1.69092325480025,1.79693269250564,1.52985580330249,1.99921377164364,1.71213340490803,-19.4972601790143,-3.70759368418615,-7.18787920058112,-6.0647063680726,-5.63470198283394,-5.84804202774492,-10.3680543059556,-9.39750636133358,-6.10410874188611,-15.8559255620337,-12.983501781438,-18.208083195602,-25.2678662515104,-25.3511769551654,-16.5578908136969,-15.903545513148,-17.1954103394544,-20.4428542411192,-14.3009167954064,-17.7310760786077,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15304421330898,-2.45453307390135,-2.57460429986885,-3.01456347947842,-4.01467050117107,-4.00520798347471,-3.32153878349787,-2.68460437777792,-2.12289858732131,-1.15153939586738,-1.82646023864658,-2.22243595957668,-2.91842034587075,-5.0109284397347,-5.02387414305926,-3.95058056425868,-3.37821624332565,-2.64742253201742,0.0644777887234048,0.0167636983617366,0.0451623830802168,0.0175252101668688,0.026862401907264,0.00840221846067719,0.0150087213528347,0.00840443512032143,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.108741408517686,1.00000015913456,0.999999699759967,-11185.4619857077,0,18/19
350,1.89001825957053,2.83765964023124,2.33580309367387,2.86573076349409,2.69820347359141,2.27441537025082,2.41675391650684,2.45016999010165,2.47274759640027,2.00948911921626,1.80460078097336,1.61793831576664,1.40901074270887,1.22627802942446,1.56860347098795,1.69402478439477,1.7991454521164,1.50920869911827,2.01690244269682,1.70273596363619,-19.5026853998898,-3.76616015836732,-7.03195649855257,-6.06237121597803,-5.6499917887428,-5.78641346794104,-10.3985668743384,-9.35612919756699,-6.04327122061784,-15.7157576011231,-13.093006982735,-18.3173022528801,-25.3120496940082,-25.3736974691003,-16.5892723820832,-15.8693928052683,-17.1667950963855,-20.3794661857686,-14.2374405290219,-17.6337831369211,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.16366767493722,-2.44679817292845,-2.57384307488157,-3.01174661689178,-4.02210414242375,-4.01540606642824,-3.32312331876384,-2.67781743290993,-2.12706295197135,-1.161326489854,-1.83264329708212,-2.21698057062162,-2.91862654222659,-5.02337095315591,-5.0203819201771,-3.95061934871843,-3.36522635456491,-2.63692529018869,0.0655000302198521,0.0149709317786538,0.047232291704555,0.0187086869804665,0.0259906407412776,0.00763758190321046,0.0149685322615558,0.00971425042104169,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.091772166137003,1.00000015913456,0.999999699759967,-11188.2151938862,0,18/19
400,1.92188924128976,2.83765964023124,2.31784431168635,2.83169585190599,2.69757749485517,2.28583667036191,2.41070852385901,2.45016999010165,2.47274759640027,1.9893152283899,1.82505891936068,1.61793831576664,1.41665564156088,1.23616301523617,1.5839351798088,1.70367097074544,1.80663961656678,1.50920869911827,2.01690244269682,1.71946034363228,-19.5117073699413,-3.76616015836732,-6.96370358522647,-6.17284891087906,-5.6922435756706,-5.63896634384356,-10.4147759773682,-9.35612919756699,-6.04327122061784,-15.6921919821743,-12.8372813179507,-18.3173022528801,-25.173574239845,-25.2455017929943,-16.6681393964583,-15.9605586392976,-17.1660844299386,-20.3794661857686,-14.2374405290219,-17.5710366428283,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.15349429109401,-2.4401960999084,-2.57569777620234,-3.01732974972172,-4.00740041976884,-4.01269830246435,-3.32964170469038,-2.6896796311747,-2.1329175701684,-1.16590379576265,-1.83927369237082,-2.20849748726239,-2.91229800983876,-5.01621857280316,-5.03563073664995,-3.94775759251195,-3.35266789121857,-2.63836719600654,0.0697413659037315,0.0176068984805947,0.046209193719333,0.0184772845676312,0.0283239495447719,0.00658959198795412,0.0163572038134695,0.00984183550512444,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0.0843702310893693,1.00000015913456,0.999999699759967,-11181.3537270307,0,18/19
450,1.91181253838152,2.83765964023124,2.35036275385639,2.84772517419356,2.72839685413477,2.28869026478465,2.4180706803046,2.47687254213043,2.48021803143208,1.99220414809014,1.8162660560839,1.61793831576664,1.43306077606165,1.2196797240561,1.58826612880782,1.68865169763848,1.81733291771739,1.51724583746752,1.96830586952958,1.72386166393081,-19.5473065532489,-3.76616015836732,-6.94834449539607,-6.21040595183971,-5.70336845383782,-5.68792675600238,-10.3799740888924,-9.29343444183845,-6.05748871046332,-15.7312214313312,-12.8817586578508,-18.3173022528801,-25.1594573219089,-25.1464814973822,-16.6362118590985,-16.0099501170247,-17.0922872783633,-20.5255844650389,-14.2431226434399,-17.6057332506765,2.68199219822906,1.52838389719892,1.55555567096163,0.906735395569924,0.505569093294629,0.505568510213577,0.542423295383888,0.645128743653648,0.999999654320567,0.839312184375599,0.686365732674007,0.484882772849465,0.338111817657018,-2.1520238602488,-2.42024945268065,-2.57386047985403,-3.01134355072787,-4.01416442227071,-4.01568048005032,-3.34179287984834,-2.70393242810136,-2.13980116636007,-1.17226983275875,-1.8500767976393,-2.20691099576476,-2.90617470125768,-5.02014070265552,-5.04276065469731,-3.95209279045974,-3.33466514028523,-2.63522840406793,0.0686068663446325,0.0152515764633208,0.0478825392211007,0.017434126623197502,0.0289993122689287,0.00758690301448132,0.0161048159098068,0.00699306813513014,-3,-3.00000000003486,1.00000034633551,1.000000444365,1.00000019240689,-3.00000000000673,-2.99999999994368,0,1.00000015913456,0.999999699759967,-11179.0719580806,1,18/19
